RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
Oakland_11062012_CityCouncilDistrict1_tab1,2012,Single winner,GORDON ''DON'' LINK,N,M,White,,OpenSeat,,5,2152,2152,2382,2521,2913,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict1_tab1,2012,Single winner,LEN RAPHAEL,N,M,White,,OpenSeat,,4,1905,1907,2165,2290,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict1_tab1,2012,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict1_tab1,2012,Single winner,DAN KALB,Y,M,White,,OpenSeat,7,,8259,8259,8400,9394,9833,10302,12293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,NYEISHA DEWITT,N,F,Black,,OpenSeat,,5,3906,3911,4263,4748,6067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,DERRICK MUHAMMAD,N,M,Black,,OpenSeat,,4,3152,3153,3510,3733,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,"LARRY LIONEL YOUNG, JR.",N,M,Black,,OpenSeat,,2,1959,1965,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,ALEX MILLER-COLE,N,M,White,Y,OpenSeat,,3,2003,2010,2129,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,SEAN SULLIVAN,N,M,White,Y,OpenSeat,,6,5736,5739,6136,6617,7147,8030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,132,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict3_tab1,2012,Single winner,LYNETTE GIBSON-MCELHANEY,Y,F,Black,,OpenSeat,6,,5207,5213,5507,5940,6838,9397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict5_tab1,2012,Single winner,ARACELY ''SHELLY'' GARZA,N,F,Hispanic or Latinx,,OpenSeat,,2,752,754,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict5_tab1,2012,Single winner,DAWN MCMAHAN,N,F,White,,OpenSeat,,3,2059,2067,2239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict5_tab1,2012,Single winner,MARIO JUAREZ,N,M,Hispanic or Latinx,,OpenSeat,,4,3775,3785,3965,4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict5_tab1,2012,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,73,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict5_tab1,2012,Single winner,NOEL GALLO,Y,M,Hispanic or Latinx,,OpenSeat,4,,4633,4639,4847,5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict7_tab1,2012,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict7_tab1,2012,Single winner,BEVERLY WILLIAMS,N,F,Black,,Challenger,,1,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict7_tab1,2012,Single winner,SHERYL WALTON,N,F,Black,,Challenger,,1,4734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_CityCouncilDistrict7_tab1,2012,Single winner,LARRY E. REID,Y,M,Black,,Incumbent,1,,8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict1_tab1,2012,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict1_tab1,2012,Single winner,THEARSE PECOT,N,F,Black,,Challenger,,1,6290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict1_tab1,2012,Single winner,JODY LONDON,Y,F,White,,Incumbent,1,,19840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict3_tab1,2012,Single winner,BENJAMIN LANG,N,M,White,,Challenger,,2,5298,5309,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict3_tab1,2012,Single winner,RICHARD FUENTES,N,M,Hispanic or Latinx,Y,Challenger,,3,5547,5561,7486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict3_tab1,2012,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,177,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict3_tab1,2012,Single winner,JUMOKE HINTON HODGE,Y,F,Black,,Incumbent,3,,9694,9710,11725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict5_tab1,2012,Single winner,writeIns,N,N/A,N/A,,OpenSeat,,1,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict5_tab1,2012,Single winner,MIKE HUTCHINSON,N,M,Black,,OpenSeat,,1,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict5_tab1,2012,Single winner,ROSIE TORRES,Y,F,Hispanic or Latinx,,OpenSeat,1,,6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict7_tab1,2012,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict7_tab1,2012,Single winner,ALICE A. SPEARMAN,N,F,Black,,Incumbent,,1,5966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062012_SchoolDirectorDistrict7_tab1,2012,Single winner,JAMES HARRIS,Y,M,Black,,Challenger,1,,7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityAuditor_tab1,2018,Single winner,BRENDA ROBERTS,N,F,White,,Incumbent,,1,46532,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityAuditor_tab1,2018,Single winner,COURTNEY RUBY,Y,F,White,,Challenger,1,,87759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict2_tab1,2018,Single winner,KENZIE DONTE SMITH,N,M,Black,,Challenger,,1,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict2_tab1,2018,Single winner,ABEL GUILLÃ‰N,N,M,Hispanic or Latinx,Y,Incumbent,,1,8323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict2_tab1,2018,Single winner,NIKKI FORTUNATO BAS,Y,F,AAPI,,Challenger,1,,11310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,JOSEPH TANIOS,N,M,MENA,,OpenSeat,,1,699,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,SHENG THAO,Y,F,AAPI,,OpenSeat,6,,8750,8855,8999,9190,10011,11736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,NAYELI MAXSON,N,F,Hispanic or Latinx,,OpenSeat,,5,4086,4199,4295,4452,4994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,PAMHARRIS,N,F,Black,Y,OpenSeat,,6,6825,6920,7267,7688,8291,9960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,JOSEPH E. SIMMONS,N,M,Black,,OpenSeat,,2,934,979,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,CHARLIE MICHELSON,N,M,White,,OpenSeat,,4,2783,2862,2934,3129,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict4_tab1,2018,Single winner,MATT HUMMEL,N,M,White,,OpenSeat,,3,1142,1208,1273,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict6_tab1,2018,Single winner,MARLO RODRIGUEZ,N,F,Hispanic or Latinx,Y,Challenger,,1,1591,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict6_tab1,2018,Single winner,LOREN TAYLOR,Y,M,Black,,Challenger,4,,7158,7539,8420,9858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict6_tab1,2018,Single winner,MYA WHITAKER,N,F,Black,,Challenger,,3,2500,2883,3908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict6_tab1,2018,Single winner,NATASHA MIDDLETON,N,F,Black,,Challenger,,2,2167,2501,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_CityCouncilDistrict6_tab1,2018,Single winner,DESLEY BROOKS,N,F,Black,,Incumbent,,4,4429,4577,4814,5483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,KEN HOUSTON,N,M,White,,Challenger,,1,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,CAT BROOKS,N,F,Black,,Challenger,,1,40760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,PAMELA PRICE,N,F,Black,,Challenger,,1,20794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,NANCY SIDEBOTHAM,N,F,White,Y,Challenger,,1,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,CEDRIC A. TROUPE,N,M,Black,,Challenger,,1,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,MARCHON TATMON,N,M,Black,,Challenger,,1,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,PETER YUAN LIU,N,M,AAPI,,Challenger,,1,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,SAIED KARAMOOZ,N,M,MENA,,Challenger,,1,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,JESSE A.J. SMITH,N,M,White,,Challenger,,1,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_Mayor_tab1,2018,Single winner,LIBBY SCHAAF,Y,F,White,,Incumbent,1,,84502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_SchoolDirectorDistrict2_tab1,2018,Single winner,AIMEE ENG,Y,F,AAPI,,Incumbent,1,,16607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_SchoolDirectorDistrict4_tab1,2018,Single winner,CLARISSA DOUTHERD,N,F,Black,,OpenSeat,,1,10104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_SchoolDirectorDistrict4_tab1,2018,Single winner,GARY D. YEE,Y,M,AAPI,,OpenSeat,1,,14534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_SchoolDirectorDistrict6_tab1,2018,Single winner,ANTHONY WILSON,N,M,Black,,Challenger,,1,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11062018_SchoolDirectorDistrict6_tab1,2018,Single winner,SHANTHI GONZALES,Y,F,Hispanic or Latinx,,Incumbent,1,,13964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityAttorney_tab1,2016,Single winner,BARBARA J. PARKER,Y,F,Black,,Incumbent,1,,128029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict1_tab1,2016,Single winner,KEVIN M. CORBETT,N,M,White,,Challenger,,1,5917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict1_tab1,2016,Single winner,DAN KALB,Y,M,White,,Incumbent,1,,25102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict3_tab1,2016,Single winner,NONI D. SESSION,N,F,Black,,Challenger,,1,10108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict3_tab1,2016,Single winner,LYNETTE GIBSON MCELHANEY,Y,F,Black,,Incumbent,1,,13147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict5_tab1,2016,Single winner,VIOLA GONZALES,N,F,Hispanic or Latinx,,Challenger,,1,6053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict5_tab1,2016,Single winner,NOEL GALLO,Y,M,Hispanic or Latinx,,Incumbent,1,,7838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict7_tab1,2016,Single winner,MARCIE HODGE,N,F,Black,,Challenger,,1,3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict7_tab1,2016,Single winner,NEHANDA IMARA,N,F,Black,,Challenger,,1,3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CityCouncilDistrict7_tab1,2016,Single winner,LARRY E. REID,Y,M,Black,,Incumbent,1,,8464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CouncilAtLrg_tab1,2016,Single winner,NANCY SIDEBOTHAM,N,F,White,Y,Challenger,,1,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CouncilAtLrg_tab1,2016,Single winner,PEGGY MOORE,N,F,Black,Y,Challenger,,1,31925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CouncilAtLrg_tab1,2016,Single winner,BRUCE QUAN,N,M,AAPI,,Challenger,,1,27342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CouncilAtLrg_tab1,2016,Single winner,FRANCIS ''MATT'' HUMMEL,N,M,White,,Challenger,,1,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_CouncilAtLrg_tab1,2016,Single winner,REBECCA KAPLAN,Y,F,White,Y,Incumbent,1,,83365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict1_tab1,2016,Single winner,DON MACLEAY,N,M,White,,Challenger,,1,7096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict1_tab1,2016,Single winner,JODY LONDON,Y,F,White,,Incumbent,1,,21746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict3_tab1,2016,Single winner,MISTY CROSS,N,F,Black,,Challenger,,1,39,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict3_tab1,2016,Single winner,JUMOKE HINTON HODGE,Y,F,Black,,Incumbent,4,,8905,8911,9228,10796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict3_tab1,2016,Single winner,KHARYSHI ''MS. K'' WIGINTON,N,F,Black,,Challenger,,4,7400,7407,7689,9810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict3_tab1,2016,Single winner,LUCKY NARAIN,N,M,AAPI,,Challenger,,2,1616,1616,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict3_tab1,2016,Single winner,BENJAMIN LANG,N,M,White,,Challenger,,3,4391,4393,4977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict5_tab1,2016,Single winner,MIKE HASSID,N,M,White,,Challenger,,1,1456,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict5_tab1,2016,Single winner,ROSIE TORRES,Y,F,Hispanic or Latinx,,Incumbent,3,,4786,5150,6277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict5_tab1,2016,Single winner,MIKE HUTCHINSON,N,M,Black,,Challenger,,2,2122,2275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict5_tab1,2016,Single winner,HUBER TRENADO,N,M,Hispanic or Latinx,Y,Challenger,,3,4941,5525,6009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict7_tab1,2016,Single winner,CHRIS JACKSON,N,M,Black,,Challenger,,1,4965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082016_SchoolDirectorDistrict7_tab1,2016,Single winner,JAMES HARRIS,Y,M,Black,,Incumbent,1,,9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_CityCouncilmemberDistrict2,2022,Single winner,Harold Lowe,N,M,Black,,Challenger,,1,5057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland_11082022_CityCouncilmemberDistrict2,2022,Single winner,Nikki Fortunato Bas,N,F,AAPI,,Incumbent,1,,10642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland_11082022_CityCouncilmemberDistrict4_tab_1,2022,Single winner,JANANI RAMACHANDRAN,Y,F,AAPI,Y,OpenSeat,1,,18953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_CityCouncilmemberDistrict4_tab_1,2022,Single winner,NENNA JOINER,N,NB,Black,Y,OpenSeat,,1,8769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_CityCouncilmemberDistrict6_tab_1,2022,Single winner,KENNY SESSION,N,M,Black,,OpenSeat,,1,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_CityCouncilmemberDistrict6_tab_1,2022,Single winner,KEVIN JENKINS,Y,M,Black,,OpenSeat,1,,10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_CityCouncilmemberDistrict6_tab_1,2022,Single winner,NANCY SIDEBOTHAM,N,F,White,Y,OpenSeat,,1,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_CityCouncilmemberDistrict6_tab_1,2022,Single winner,YAKPASUA MICHAEL GBAGBA ZAZABOI,N,M,Black,,OpenSeat,,1,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,ALLYSSA VICTORY VILLANUEVA,N,F,Black,,OpenSeat,,7,11023,11115,11178,11474,11799,13093,14149,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,GREGORY HODGE,N,M,Black,,OpenSeat,,5,5857,5933,5986,6126,6886,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,IGNACIO DE LA FUENTE,N,M,Hispanic or Latinx,,OpenSeat,,8,12998,13092,13172,13259,13930,14515,15485,16538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,JOHN REIMANN,N,M,White,,OpenSeat,,3,1287,1322,1391,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,LOREN MANUEL TAYLOR,N,M,Black,,OpenSeat,,9,41665,41777,41857,41970,42906,44645,48257,50419,56529,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,PETER Y. LIU,N,M,AAPI,,OpenSeat,,2,976,1000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,SENECA SCOTT,N,M,Black,,OpenSeat,,4,3789,3856,3956,4151,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,SHENG THAO,Y,F,AAPI,,OpenSeat,9,,40031,40127,40395,40636,41079,42643,44660,53090,57206,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,TREVA D. REID,N,F,Black,,OpenSeat,,6,7685,7822,7879,7974,8278,9022,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Mayor_tab_1,2022,Single winner,TYRON C. JORDAN,N,M,Black,,OpenSeat,,1,876,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict2_tab_1,2022,Single winner,DAVID KAKISHIBA,N,M,AAPI,,OpenSeat,,2,5040,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict2_tab_1,2022,Single winner,JENNIFER BROUHARD,Y,F,White,,OpenSeat,2,,7509,9372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict2_tab_1,2022,Single winner,MAX OROZCO,N,M,Latinx,,OpenSeat,,1,2499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict4_tab_1,2022,Single winner,MIKE HUTCHINSON,Y,M,Black,,Incumbent,3,,8147,8227,12421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict4_tab_1,2022,Single winner,NICK RESNICK,N,M,White,,Challenger,,3,9977,10015,12165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict4_tab_1,2022,Single winner,PECOLIA MANIGO,N,F,Black,,Challenger,,2,8176,8190,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict4_tab_1,2022,Single winner,writein,N,N/A,N/A,,Challenger,,1,269,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict6_tab_1,2022,Single winner,JOEL VELASQUEZ,N,M,Latinx,,Challenger,,1,1633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict6_tab_1,2022,Single winner,KYRA MUNGIA,N,F,Mixed race,,Incumbent,,2,5852,6384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Oakland_11082022_Schoolboarddistrict6_tab_1,2022,Single winner,VALARIE BACHELOR,Y,F,Latinx,,Challenger,2,,6970,7564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
PalmDesertCACityCouncilDistrict2,2022,Multi winner,Gregg Akkerman,N,M,White,,Challenger,,,3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PalmDesertCACityCouncilDistrict2,2022,Multi winner,Evan Trubee,N,M,White,,Challenger,,,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PalmDesertCACityCouncilDistrict2,2022,Multi winner,Gregory Meinhardt,N,M,White,,Challenger,,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PalmDesertCACityCouncilDistrict2,2022,Multi winner,Jan Harnik,Y,W,White,,Incumbent,,,6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PalmDesertCACityCouncilDistrict2,2022,Multi winner,Carlos Edward Garcia,N,M,Hispanic or Latinx,,Challenger,,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payson_11052019_CityCouncil_tab1,2019,Multi winner,DOUG WELTON,Y,M,White,,Incumbent,4,,1037,1078,1180,1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Payson_11052019_CityCouncil_tab1,2019,Multi winner,SCOTT PINKHAM,N,M,White,,Challenger,,1,139,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Payson_11052019_CityCouncil_tab1,2019,Multi winner,LINDA CARTER,N,F,White,,Incumbent,,4,674,695,765,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
Payson_11052019_CityCouncil_tab1,2019,Multi winner,BRIAN V. HULET,N,M,White,,Incumbent,,3,615,652,692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
