ballotID,ward,rank1,rank2,rank3,rank4
1304,300,Talisha Searcy,Seth Grimes,skipped,skipped
1305,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1306,300,Talisha Searcy,Seth Grimes,skipped,skipped
1307,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1308,200,Talisha Searcy,Seth Grimes,skipped,skipped
1309,300,Talisha Searcy,Jarrett Smith,skipped,skipped
1310,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1311,300,Talisha Searcy,Jarrett Smith,skipped,skipped
1312,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1313,500,Jarrett Smith,Talisha Searcy,skipped,skipped
1314,400,Jarrett Smith,Talisha Searcy,skipped,skipped
1315,300,Seth Grimes,skipped,skipped,skipped
1316,600,Talisha Searcy,skipped,skipped,skipped
1317,100,Talisha Searcy,Jarrett Smith,skipped,skipped
1318,400,Seth Grimes,skipped,skipped,skipped
1319,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1320,400,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1321,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1322,400,Talisha Searcy,Jarrett Smith,skipped,skipped
1323,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1324,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1325,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1326,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1327,300,Talisha Searcy,Seth Grimes,skipped,skipped
1328,300,Talisha Searcy,Seth Grimes,skipped,skipped
1329,300,Jarrett Smith,skipped,skipped,skipped
1330,300,Jarrett Smith,skipped,skipped,skipped
1331,600,Talisha Searcy,Seth Grimes,skipped,skipped
1332,300,Seth Grimes,Jarrett Smith,skipped,skipped
1333,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1334,400,Talisha Searcy,skipped,skipped,skipped
1335,100,Jarrett Smith,skipped,skipped,skipped
1336,100,Talisha Searcy,Jarrett Smith,skipped,skipped
1337,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1338,300,Seth Grimes,Jarrett Smith,skipped,skipped
1339,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1340,200,Talisha Searcy,skipped,skipped,skipped
1341,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1342,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1343,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1344,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1345,400,Talisha Searcy,Seth Grimes,Jarrett Smith,WRITE-IN112
1346,400,Talisha Searcy,Jarrett Smith,Talisha Searcy,skipped
1348,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1349,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1350,600,Jarrett Smith,skipped,skipped,skipped
1351,600,Talisha Searcy,skipped,skipped,skipped
1352,600,Talisha Searcy,skipped,skipped,skipped
1353,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1354,300,Talisha Searcy,Jarrett Smith,skipped,skipped
1355,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1356,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1357,400,Talisha Searcy,skipped,skipped,skipped
1358,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1359,500,Jarrett Smith,skipped,skipped,skipped
1360,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1361,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1362,200,Talisha Searcy,skipped,skipped,skipped
1363,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1364,400,Talisha Searcy,Jarrett Smith,Seth Grimes,Talisha Searcy
1365,500,Seth Grimes,skipped,skipped,skipped
1366,400,Talisha Searcy,Seth Grimes]WRITE-IN114,skipped,skipped
1367,600,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1368,300,Talisha Searcy,Jarrett Smith,WRITE-IN115,Seth Grimes
1369,300,Talisha Searcy,skipped,skipped,skipped
1370,600,Seth Grimes,skipped,skipped,skipped
1371,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1372,200,Seth Grimes,Talisha Searcy,skipped,skipped
1373,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1374,400,Talisha Searcy,Jarrett Smith,Talisha Searcy,skipped
1375,400,Seth Grimes,Talisha Searcy,skipped,skipped
1376,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1377,600,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1378,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1379,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1380,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1381,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1383,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1384,400,Talisha Searcy,Jarrett Smith,Seth Grimes,WRITE-IN117
1385,200,Seth Grimes,Talisha Searcy,skipped,skipped
1386,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1387,200,Seth Grimes,Jarrett Smith,skipped,skipped
1388,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1389,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1390,600,Talisha Searcy,Jarrett Smith,skipped,skipped
1391,600,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1392,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1393,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1394,200,Talisha Searcy,skipped,skipped,skipped
1395,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1396,200,Talisha Searcy,Seth Grimes,skipped,skipped
1397,600,Seth Grimes,skipped,skipped,skipped
1398,100,Talisha Searcy,skipped,skipped,skipped
1399,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1400,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1401,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1402,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1403,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1404,400,Talisha Searcy,skipped,skipped,skipped
1405,300,Jarrett Smith,skipped,skipped,skipped
1406,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1407,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1408,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1409,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1410,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1411,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1412,300,Jarrett Smith,skipped,skipped,skipped
1413,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1414,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1415,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1416,400,Seth Grimes,skipped,skipped,skipped
1417,600,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1418,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1419,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1420,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1421,600,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1422,600,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1423,200,Talisha Searcy,skipped,skipped,skipped
1424,200,Talisha Searcy,Jarrett Smith,skipped,skipped
1425,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1426,200,Jarrett Smith,Seth Grimes,skipped,skipped
1427,500,Talisha Searcy,Talisha Searcy,Seth Grimes,Jarrett Smith
1428,200,Talisha Searcy,Seth Grimes,Jarrett Smith,WRITE-IN119
1429,300,Talisha Searcy,Jarrett Smith,skipped,skipped
1430,600,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1431,100,Jarrett Smith,skipped,skipped,skipped
1432,300,Talisha Searcy,Seth Grimes,skipped,skipped
1433,300,Seth Grimes,Talisha Searcy,skipped,skipped
1434,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1435,100,Talisha Searcy,skipped,skipped,skipped
1436,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1437,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1438,300,Jarrett Smith,Seth Grimes,skipped,skipped
1439,200,Talisha Searcy,skipped,skipped,skipped
1440,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1441,600,Talisha Searcy,skipped,skipped,skipped
1442,200,Seth Grimes,Talisha Searcy,skipped,skipped
1443,300,Seth Grimes,skipped,skipped,skipped
1444,100,Talisha Searcy,Seth Grimes,skipped,skipped
1445,600,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1446,100,Talisha Searcy,skipped,skipped,skipped
1447,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1448,100,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1449,400,Seth Grimes,Talisha Searcy,skipped,skipped
1450,600,Talisha Searcy,skipped,skipped,skipped
1451,200,Seth Grimes,Talisha Searcy,skipped,skipped
1452,600,Talisha Searcy,skipped,skipped,skipped
1453,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1454,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1455,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1456,100,Talisha Searcy,Seth Grimes,skipped,skipped
1457,300,Talisha Searcy,skipped,skipped,skipped
1458,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1459,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1460,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1461,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1462,100,Talisha Searcy,skipped,skipped,skipped
1463,100,Seth Grimes,skipped,skipped,skipped
1464,100,Seth Grimes,skipped,skipped,skipped
1465,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1466,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1467,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1468,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1469,300,Talisha Searcy,skipped,skipped,skipped
1470,300,Talisha Searcy,skipped,skipped,skipped
1471,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1472,500,Jarrett Smith,Seth Grimes,skipped,skipped
1473,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1474,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1475,200,Jarrett Smith,Seth Grimes,Talisha Searcy,Talisha Searcy
1476,100,Talisha Searcy,Seth Grimes,skipped,skipped
1477,600,Talisha Searcy,skipped,skipped,skipped
1478,300,Jarrett Smith,skipped,skipped,skipped
1479,300,Seth Grimes,Talisha Searcy,skipped,skipped
1480,300,Talisha Searcy,skipped,skipped,skipped
1481,400,Talisha Searcy,skipped,skipped,skipped
1482,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1483,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1484,600,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1485,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1486,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1487,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1488,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1489,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1490,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1491,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1492,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1493,300,Talisha Searcy,skipped,skipped,skipped
1494,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1495,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1496,200,Seth Grimes,Talisha Searcy,skipped,skipped
1497,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1498,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1499,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1500,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1501,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1502,400,Seth Grimes,Talisha Searcy,skipped,skipped
1503,200,Talisha Searcy,Jarrett Smith,skipped,skipped
1504,100,Seth Grimes,Talisha Searcy,skipped,skipped
1505,200,Talisha Searcy,Jarrett Smith,skipped,skipped
1506,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1507,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1508,200,Talisha Searcy,Seth Grimes,skipped,skipped
1509,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1510,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1511,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1512,600,Talisha Searcy,skipped,skipped,skipped
1513,600,Talisha Searcy,skipped,skipped,skipped
1514,200,Talisha Searcy,Seth Grimes,skipped,skipped
1515,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1516,200,Talisha Searcy,Jarrett Smith,WRITE-IN121,Seth Grimes
1517,200,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1518,100,Seth Grimes,Jarrett Smith,skipped,skipped
1519,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1520,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1521,300,Talisha Searcy,Seth Grimes,skipped,skipped
1522,200,Talisha Searcy,Seth Grimes,skipped,skipped
1523,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1524,100,Talisha Searcy,skipped,skipped,skipped
1525,100,Talisha Searcy,Seth Grimes,skipped,skipped
1526,300,Talisha Searcy,Seth Grimes,skipped,skipped
1527,300,Talisha Searcy,skipped,skipped,skipped
1528,100,Talisha Searcy,skipped,skipped,skipped
1529,200,Talisha Searcy,skipped,skipped,skipped
1530,200,Seth Grimes,Talisha Searcy,skipped,skipped
1531,200,Talisha Searcy,skipped,Jarrett Smith,Seth Grimes
1532,600,Seth Grimes,skipped,skipped,skipped
1533,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1534,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1535,100,Seth Grimes,skipped,skipped,skipped
1536,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1537,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1538,300,Talisha Searcy,Seth Grimes,skipped,skipped
1539,200,Seth Grimes,skipped,skipped,skipped
1540,500,Jarrett Smith,Seth Grimes,skipped,skipped
1541,300,Talisha Searcy,Jarrett Smith,skipped,skipped
1542,600,Talisha Searcy,skipped,skipped,skipped
1543,200,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1544,100,Seth Grimes,Talisha Searcy,skipped,skipped
1545,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1546,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1547,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1548,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1549,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1550,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1551,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1552,200,Talisha Searcy,skipped,skipped,skipped
1553,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1554,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1555,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1556,200,Seth Grimes,Jarrett Smith,skipped,skipped
1557,500,Jarrett Smith,skipped,skipped,skipped
1558,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1559,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1560,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1561,300,Talisha Searcy,skipped,skipped,skipped
1562,200,Talisha Searcy,Seth Grimes,Jarrett Smith,WRITE-IN125
1563,600,Seth Grimes,Talisha Searcy,skipped,skipped
1564,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1565,300,Jarrett Smith,Talisha Searcy,skipped,skipped
1566,500,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1567,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1569,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1570,600,Talisha Searcy,Seth Grimes,skipped,skipped
1571,400,Talisha Searcy,Seth Grimes,skipped,skipped
1572,600,Talisha Searcy,skipped,skipped,skipped
1573,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1574,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1575,500,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1576,100,Seth Grimes,Jarrett Smith,skipped,skipped
1577,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1578,400,Talisha Searcy,Seth Grimes,skipped,skipped
1579,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1580,500,Jarrett Smith,skipped,skipped,skipped
1581,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1582,600,Seth Grimes,Talisha Searcy,skipped,skipped
1583,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1584,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1585,100,Seth Grimes,Talisha Searcy,skipped,Jarrett Smith
1586,100,Talisha Searcy,Jarrett Smith,skipped,skipped
1587,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1588,500,Jarrett Smith,Talisha Searcy,Seth Grimes,Seth Grimes
1589,600,Seth Grimes,Talisha Searcy,skipped,skipped
1590,300,Seth Grimes,skipped,skipped,skipped
1591,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1592,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1593,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1594,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1595,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1596,200,Jarrett Smith,Talisha Searcy,WRITE-IN127,skipped
1597,300,Talisha Searcy,Seth Grimes,skipped,skipped
1598,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1599,500,Seth Grimes,skipped,skipped,skipped
1601,400,Seth Grimes,Talisha Searcy,Jarrett Smith,WRITE-IN128
1602,200,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1603,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1604,500,Talisha Searcy,Jarrett Smith,skipped,skipped
1605,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1606,100,Seth Grimes,Jarrett Smith,skipped,skipped
1607,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1608,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1609,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1610,400,Seth Grimes,skipped,skipped,skipped
1611,100,Jarrett Smith,Seth Grimes,skipped,skipped
1612,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1613,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1614,400,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1615,100,Talisha Searcy,Seth Grimes,skipped,skipped
1616,600,Seth Grimes,Talisha Searcy,skipped,skipped
1617,100,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1618,600,Seth Grimes,Talisha Searcy,skipped,skipped
1619,500,Talisha Searcy,Seth Grimes,skipped,skipped
1620,400,Seth Grimes,Talisha Searcy,skipped,skipped
1621,400,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1622,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1623,100,Seth Grimes,Talisha Searcy,skipped,skipped
1624,200,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1625,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1626,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1627,200,Seth Grimes,Talisha Searcy,skipped,skipped
1628,300,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1629,500,Seth Grimes,Jarrett Smith,skipped,skipped
1630,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1631,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1632,100,Talisha Searcy,Seth Grimes,skipped,skipped
1633,100,Seth Grimes,Talisha Searcy,skipped,skipped
1634,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1635,200,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1636,200,Seth Grimes,Talisha Searcy,skipped,skipped
1637,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1638,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1639,300,Talisha Searcy,Jarrett Smith,skipped,skipped
1640,100,Talisha Searcy,Seth Grimes,skipped,skipped
1641,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1642,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1643,500,Seth Grimes,skipped,skipped,skipped
1644,100,Jarrett Smith,Seth Grimes,skipped,skipped
1645,300,Jarrett Smith,Seth Grimes,Talisha Searcy,skipped
1646,100,Seth Grimes,Talisha Searcy,skipped,skipped
1647,100,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1648,200,Seth Grimes,skipped,skipped,skipped
1649,500,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1650,400,Seth Grimes,skipped,skipped,skipped
1651,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1652,600,Talisha Searcy,skipped,skipped,skipped
1653,400,Seth Grimes,skipped,skipped,skipped
1654,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1655,100,Jarrett Smith,skipped,skipped,skipped
1656,500,Jarrett Smith,Talisha Searcy,Seth Grimes,Seth Grimes
1657,100,Jarrett Smith,Talisha Searcy,Seth Grimes,skipped
1658,400,Jarrett Smith,skipped,Seth Grimes]Talisha Searcy,skipped
1659,500,Talisha Searcy,Seth Grimes,skipped,skipped
1660,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1661,100,Seth Grimes,Talisha Searcy,skipped,skipped
1662,100,Seth Grimes,skipped,skipped,skipped
1663,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1665,200,Talisha Searcy,Seth Grimes,skipped,skipped
1666,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1667,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1668,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped
1669,300,Jarrett Smith,skipped,skipped,skipped
1670,300,Talisha Searcy,skipped,Jarrett Smith,Seth Grimes
1671,400,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1672,400,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped
1673,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1674,500,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1675,300,Talisha Searcy,Jarrett Smith,Seth Grimes,skipped
1676,200,Talisha Searcy,Seth Grimes,skipped,skipped
1677,500,Talisha Searcy,Seth Grimes,skipped,skipped
1678,100,Talisha Searcy,skipped,skipped,skipped
1679,300,Seth Grimes,Jarrett Smith,Talisha Searcy,skipped
1680,500,Jarrett Smith,skipped,Jarrett Smith,Seth Grimes
1681,500,Talisha Searcy,Seth Grimes,skipped,skipped
1682,200,Talisha Searcy,Seth Grimes,skipped,skipped
